dt,is_weekend,is_public_holiday,holiday_name,is_salary_disbursement,is_ramadan,days_to_salary,days_from_salary,week_of_year,month,quarter,year
2023-11-27,false,false,,true,false,28,2,48,11,4,2023
2023-11-28,false,false,,false,false,27,3,48,11,4,2023
2023-11-29,false,false,,false,false,26,4,48,11,4,2023
2023-11-30,false,false,,false,false,25,5,48,11,4,2023
2023-12-01,true,false,,false,false,24,6,48,12,4,2023
2023-12-02,true,false,,false,false,23,7,48,12,4,2023
2023-12-03,false,false,,false,false,22,8,48,12,4,2023
2023-12-04,false,false,,false,false,21,9,49,12,4,2023
2023-12-05,false,false,,false,false,20,10,49,12,4,2023
2023-12-06,false,false,,false,false,19,11,49,12,4,2023
2023-12-07,false,false,,false,false,18,12,49,12,4,2023
2023-12-08,true,false,,false,false,17,13,49,12,4,2023
2023-12-09,true,false,,false,false,16,14,49,12,4,2023
2023-12-10,false,false,,false,false,15,15,49,12,4,2023
2023-12-11,false,false,,false,false,14,16,50,12,4,2023
2023-12-12,false,false,,false,false,13,17,50,12,4,2023
2023-12-13,false,false,,false,false,12,18,50,12,4,2023
2023-12-14,false,false,,false,false,11,19,50,12,4,2023
2023-12-15,true,false,,false,false,10,20,50,12,4,2023
2023-12-16,true,false,,false,false,9,21,50,12,4,2023
2023-12-17,false,false,,false,false,8,22,50,12,4,2023
2023-12-18,false,false,,false,false,7,23,51,12,4,2023
2023-12-19,false,false,,false,false,6,24,51,12,4,2023
2023-12-20,false,false,,true,false,5,25,51,12,4,2023
2023-12-21,false,false,,true,false,4,26,51,12,4,2023
2023-12-22,true,false,,true,false,3,27,51,12,4,2023
2023-12-23,true,false,,true,false,2,28,51,12,4,2023
2023-12-24,false,false,,true,false,1,29,51,12,4,2023
2023-12-25,false,false,,true,false,0,0,52,12,4,2023
2023-12-26,false,false,,true,false,30,1,52,12,4,2023
2023-12-27,false,false,,true,false,29,2,52,12,4,2023
2023-12-28,false,false,,false,false,28,3,52,12,4,2023
2023-12-29,true,false,,false,false,27,4,52,12,4,2023
2023-12-30,true,false,,false,false,26,5,52,12,4,2023
2023-12-31,false,false,,false,false,25,6,52,12,4,2023
2024-01-01,false,true,New Year’s Day,false,false,24,7,1,1,1,2024
2024-01-02,false,false,,false,false,23,8,1,1,1,2024
2024-01-03,false,false,,false,false,22,9,1,1,1,2024
2024-01-04,false,false,,false,false,21,10,1,1,1,2024
2024-01-05,true,false,,false,false,20,11,1,1,1,2024
2024-01-06,true,false,,false,false,19,12,1,1,1,2024
2024-01-07,false,false,,false,false,18,13,1,1,1,2024
2024-01-08,false,false,,false,false,17,14,2,1,1,2024
2024-01-09,false,false,,false,false,16,15,2,1,1,2024
2024-01-10,false,false,,false,false,15,16,2,1,1,2024
2024-01-11,false,false,,false,false,14,17,2,1,1,2024
2024-01-12,true,false,,false,false,13,18,2,1,1,2024
2024-01-13,true,false,,false,false,12,19,2,1,1,2024
2024-01-14,false,false,,false,false,11,20,2,1,1,2024
2024-01-15,false,false,,false,false,10,21,3,1,1,2024
2024-01-16,false,false,,false,false,9,22,3,1,1,2024
2024-01-17,false,false,,false,false,8,23,3,1,1,2024
2024-01-18,false,false,,false,false,7,24,3,1,1,2024
2024-01-19,true,false,,false,false,6,25,3,1,1,2024
2024-01-20,true,false,,true,false,5,26,3,1,1,2024
2024-01-21,false,false,,true,false,4,27,3,1,1,2024
2024-01-22,false,false,,true,false,3,28,4,1,1,2024
2024-01-23,false,false,,true,false,2,29,4,1,1,2024
2024-01-24,false,false,,true,false,1,30,4,1,1,2024
2024-01-25,false,false,,true,false,0,0,4,1,1,2024
2024-01-26,true,false,,true,false,30,1,4,1,1,2024
2024-01-27,true,false,,true,false,29,2,4,1,1,2024
2024-01-28,false,false,,false,false,28,3,4,1,1,2024
2024-01-29,false,false,,false,false,27,4,5,1,1,2024
2024-01-30,false,false,,false,false,26,5,5,1,1,2024
2024-01-31,false,false,,false,false,25,6,5,1,1,2024
2024-02-01,false,false,,false,false,24,7,5,2,1,2024
2024-02-02,true,false,,false,false,23,8,5,2,1,2024
2024-02-03,true,false,,false,false,22,9,5,2,1,2024
2024-02-04,false,false,,false,false,21,10,5,2,1,2024
2024-02-05,false,false,,false,false,20,11,6,2,1,2024
2024-02-06,false,false,,false,false,19,12,6,2,1,2024
2024-02-07,false,false,,false,false,18,13,6,2,1,2024
2024-02-08,false,false,,false,false,17,14,6,2,1,2024
2024-02-09,true,false,,false,false,16,15,6,2,1,2024
2024-02-10,true,false,,false,false,15,16,6,2,1,2024
2024-02-11,false,false,,false,false,14,17,6,2,1,2024
2024-02-12,false,false,,false,false,13,18,7,2,1,2024
2024-02-13,false,false,,false,false,12,19,7,2,1,2024
2024-02-14,false,false,,false,false,11,20,7,2,1,2024
2024-02-15,false,false,,false,false,10,21,7,2,1,2024
2024-02-16,true,false,,false,false,9,22,7,2,1,2024
2024-02-17,true,false,,false,false,8,23,7,2,1,2024
2024-02-18,false,false,,false,false,7,24,7,2,1,2024
2024-02-19,false,false,,false,false,6,25,8,2,1,2024
2024-02-20,false,false,,true,false,5,26,8,2,1,2024
2024-02-21,false,false,,true,false,4,27,8,2,1,2024
2024-02-22,false,false,,true,false,3,28,8,2,1,2024
2024-02-23,true,false,,true,false,2,29,8,2,1,2024
2024-02-24,true,false,,true,false,1,30,8,2,1,2024
2024-02-25,false,true,National Day,true,false,0,0,8,2,1,2024
2024-02-26,false,true,Liberation Day,true,false,28,1,9,2,1,2024
2024-02-27,false,false,,true,false,27,2,9,2,1,2024
2024-02-28,false,false,,false,false,26,3,9,2,1,2024
2024-02-29,false,false,,false,false,25,4,9,2,1,2024
2024-03-01,true,false,,false,false,24,5,9,3,1,2024
2024-03-02,true,false,,false,false,23,6,9,3,1,2024
2024-03-03,false,false,,false,false,22,7,9,3,1,2024
2024-03-04,false,false,,false,false,21,8,10,3,1,2024
2024-03-05,false,false,,false,false,20,9,10,3,1,2024
2024-03-06,false,false,,false,false,19,10,10,3,1,2024
2024-03-07,false,false,,false,false,18,11,10,3,1,2024
2024-03-08,true,false,,false,false,17,12,10,3,1,2024
2024-03-09,true,false,,false,false,16,13,10,3,1,2024
2024-03-10,false,false,,false,false,15,14,10,3,1,2024
2024-03-11,false,false,,false,true,14,15,11,3,1,2024
2024-03-12,false,false,,false,true,13,16,11,3,1,2024
2024-03-13,false,false,,false,true,12,17,11,3,1,2024
2024-03-14,false,false,,false,true,11,18,11,3,1,2024
2024-03-15,true,false,,false,true,10,19,11,3,1,2024
2024-03-16,true,false,,false,true,9,20,11,3,1,2024
2024-03-17,false,false,,false,true,8,21,11,3,1,2024
2024-03-18,false,false,,false,true,7,22,12,3,1,2024
2024-03-19,false,false,,false,true,6,23,12,3,1,2024
2024-03-20,false,false,,true,true,5,24,12,3,1,2024
2024-03-21,false,false,,true,true,4,25,12,3,1,2024
2024-03-22,true,false,,true,true,3,26,12,3,1,2024
2024-03-23,true,false,,true,true,2,27,12,3,1,2024
2024-03-24,false,false,,true,true,1,28,12,3,1,2024
2024-03-25,false,false,,true,true,0,0,13,3,1,2024
2024-03-26,false,false,,true,true,30,1,13,3,1,2024
2024-03-27,false,false,,true,true,29,2,13,3,1,2024
2024-03-28,false,false,,false,true,28,3,13,3,1,2024
2024-03-29,true,false,,false,true,27,4,13,3,1,2024
2024-03-30,true,false,,false,true,26,5,13,3,1,2024
2024-03-31,false,false,,false,true,25,6,13,3,1,2024
2024-04-01,false,false,,false,true,24,7,14,4,2,2024
2024-04-02,false,false,,false,true,23,8,14,4,2,2024
2024-04-03,false,false,,false,true,22,9,14,4,2,2024
2024-04-04,false,false,,false,true,21,10,14,4,2,2024
2024-04-05,true,false,,false,true,20,11,14,4,2,2024
2024-04-06,true,false,,false,true,19,12,14,4,2,2024
2024-04-07,false,false,,false,true,18,13,14,4,2,2024
2024-04-08,false,false,,false,true,17,14,15,4,2,2024
2024-04-09,false,false,,false,true,16,15,15,4,2,2024
2024-04-10,false,true,Eid al-Fitr,false,false,15,16,15,4,2,2024
2024-04-11,false,true,Eid al-Fitr,false,false,14,17,15,4,2,2024
2024-04-12,true,true,Eid al-Fitr,false,false,13,18,15,4,2,2024
2024-04-13,true,false,,false,false,12,19,15,4,2,2024
2024-04-14,false,false,,false,false,11,20,15,4,2,2024
2024-04-15,false,false,,false,false,10,21,16,4,2,2024
2024-04-16,false,false,,false,false,9,22,16,4,2,2024
2024-04-17,false,false,,false,false,8,23,16,4,2,2024
2024-04-18,false,false,,false,false,7,24,16,4,2,2024
2024-04-19,true,false,,false,false,6,25,16,4,2,2024
2024-04-20,true,false,,true,false,5,26,16,4,2,2024
2024-04-21,false,false,,true,false,4,27,16,4,2,2024
2024-04-22,false,false,,true,false,3,28,17,4,2,2024
2024-04-23,false,false,,true,false,2,29,17,4,2,2024
2024-04-24,false,false,,true,false,1,30,17,4,2,2024
2024-04-25,false,false,,true,false,0,0,17,4,2,2024
2024-04-26,true,false,,true,false,29,1,17,4,2,2024
2024-04-27,true,false,,true,false,28,2,17,4,2,2024
2024-04-28,false,false,,false,false,27,3,17,4,2,2024
2024-04-29,false,false,,false,false,26,4,18,4,2,2024
2024-04-30,false,false,,false,false,25,5,18,4,2,2024
2024-05-01,false,false,,false,false,24,6,18,5,2,2024
2024-05-02,false,false,,false,false,23,7,18,5,2,2024
2024-05-03,true,false,,false,false,22,8,18,5,2,2024
2024-05-04,true,false,,false,false,21,9,18,5,2,2024
2024-05-05,false,false,,false,false,20,10,18,5,2,2024
2024-05-06,false,false,,false,false,19,11,19,5,2,2024
2024-05-07,false,false,,false,false,18,12,19,5,2,2024
2024-05-08,false,false,,false,false,17,13,19,5,2,2024
2024-05-09,false,false,,false,false,16,14,19,5,2,2024
2024-05-10,true,false,,false,false,15,15,19,5,2,2024
2024-05-11,true,false,,false,false,14,16,19,5,2,2024
2024-05-12,false,false,,false,false,13,17,19,5,2,2024
2024-05-13,false,false,,false,false,12,18,20,5,2,2024
2024-05-14,false,false,,false,false,11,19,20,5,2,2024
2024-05-15,false,false,,false,false,10,20,20,5,2,2024
2024-05-16,false,false,,false,false,9,21,20,5,2,2024
2024-05-17,true,false,,false,false,8,22,20,5,2,2024
2024-05-18,true,false,,false,false,7,23,20,5,2,2024
2024-05-19,false,false,,false,false,6,24,20,5,2,2024
2024-05-20,false,false,,true,false,5,25,21,5,2,2024
2024-05-21,false,false,,true,false,4,26,21,5,2,2024
2024-05-22,false,false,,true,false,3,27,21,5,2,2024
2024-05-23,false,false,,true,false,2,28,21,5,2,2024
2024-05-24,true,false,,true,false,1,29,21,5,2,2024
2024-05-25,true,false,,true,false,0,0,21,5,2,2024
2024-05-26,false,false,,true,false,30,1,21,5,2,2024
2024-05-27,false,false,,true,false,29,2,22,5,2,2024
2024-05-28,false,false,,false,false,28,3,22,5,2,2024
2024-05-29,false,false,,false,false,27,4,22,5,2,2024
2024-05-30,false,false,,false,false,26,5,22,5,2,2024
2024-05-31,true,false,,false,false,25,6,22,5,2,2024
2024-06-01,true,false,,false,false,24,7,22,6,2,2024
2024-06-02,false,false,,false,false,23,8,22,6,2,2024
2024-06-03,false,false,,false,false,22,9,23,6,2,2024
2024-06-04,false,false,,false,false,21,10,23,6,2,2024
2024-06-05,false,false,,false,false,20,11,23,6,2,2024
2024-06-06,false,false,,false,false,19,12,23,6,2,2024
2024-06-07,true,false,,false,false,18,13,23,6,2,2024
2024-06-08,true,false,,false,false,17,14,23,6,2,2024
2024-06-09,false,false,,false,false,16,15,23,6,2,2024
2024-06-10,false,false,,false,false,15,16,24,6,2,2024
2024-06-11,false,false,,false,false,14,17,24,6,2,2024
2024-06-12,false,false,,false,false,13,18,24,6,2,2024
2024-06-13,false,false,,false,false,12,19,24,6,2,2024
2024-06-14,true,false,,false,false,11,20,24,6,2,2024
2024-06-15,true,false,,false,false,10,21,24,6,2,2024
2024-06-16,false,false,,false,false,9,22,24,6,2,2024
2024-06-17,false,false,,false,false,8,23,25,6,2,2024
2024-06-18,false,false,,false,false,7,24,25,6,2,2024
2024-06-19,false,true,Eid al-Adha,false,false,6,25,25,6,2,2024
2024-06-20,false,true,Eid al-Adha,true,false,5,26,25,6,2,2024
2024-06-21,true,true,Eid al-Adha,true,false,4,27,25,6,2,2024
2024-06-22,true,true,Eid al-Adha,true,false,3,28,25,6,2,2024
2024-06-23,false,false,,true,false,2,29,25,6,2,2024
2024-06-24,false,false,,true,false,1,30,26,6,2,2024
2024-06-25,false,false,,true,false,0,0,26,6,2,2024
2024-06-26,false,false,,true,false,29,1,26,6,2,2024
2024-06-27,false,false,,true,false,28,2,26,6,2,2024
2024-06-28,true,false,,false,false,27,3,26,6,2,2024
2024-06-29,true,false,,false,false,26,4,26,6,2,2024
2024-06-30,false,false,,false,false,25,5,26,6,2,2024
2024-07-01,false,false,,false,false,24,6,27,7,3,2024
2024-07-02,false,false,,false,false,23,7,27,7,3,2024
2024-07-03,false,false,,false,false,22,8,27,7,3,2024
2024-07-04,false,false,,false,false,21,9,27,7,3,2024
2024-07-05,true,false,,false,false,20,10,27,7,3,2024
2024-07-06,true,false,,false,false,19,11,27,7,3,2024
2024-07-07,false,false,,false,false,18,12,27,7,3,2024
2024-07-08,false,false,,false,false,17,13,28,7,3,2024
2024-07-09,false,false,,false,false,16,14,28,7,3,2024
2024-07-10,false,false,,false,false,15,15,28,7,3,2024
2024-07-11,false,false,,false,false,14,16,28,7,3,2024
2024-07-12,true,false,,false,false,13,17,28,7,3,2024
2024-07-13,true,false,,false,false,12,18,28,7,3,2024
2024-07-14,false,false,,false,false,11,19,28,7,3,2024
2024-07-15,false,false,,false,false,10,20,29,7,3,2024
2024-07-16,false,false,,false,false,9,21,29,7,3,2024
2024-07-17,false,false,,false,false,8,22,29,7,3,2024
2024-07-18,false,false,,false,false,7,23,29,7,3,2024
2024-07-19,true,false,,false,false,6,24,29,7,3,2024
2024-07-20,true,false,,true,false,5,25,29,7,3,2024
2024-07-21,false,false,,true,false,4,26,29,7,3,2024
2024-07-22,false,false,,true,false,3,27,30,7,3,2024
2024-07-23,false,false,,true,false,2,28,30,7,3,2024
2024-07-24,false,false,,true,false,1,29,30,7,3,2024
2024-07-25,false,false,,true,false,0,0,30,7,3,2024
2024-07-26,true,false,,true,false,30,1,30,7,3,2024
2024-07-27,true,false,,true,false,29,2,30,7,3,2024
2024-07-28,false,false,,false,false,28,3,30,7,3,2024
2024-07-29,false,false,,false,false,27,4,31,7,3,2024
2024-07-30,false,false,,false,false,26,5,31,7,3,2024
2024-07-31,false,false,,false,false,25,6,31,7,3,2024
2024-08-01,false,false,,false,false,24,7,31,8,3,2024
2024-08-02,true,false,,false,false,23,8,31,8,3,2024
2024-08-03,true,false,,false,false,22,9,31,8,3,2024
2024-08-04,false,false,,false,false,21,10,31,8,3,2024
2024-08-05,false,false,,false,false,20,11,32,8,3,2024
2024-08-06,false,false,,false,false,19,12,32,8,3,2024
2024-08-07,false,false,,false,false,18,13,32,8,3,2024
2024-08-08,false,false,,false,false,17,14,32,8,3,2024
2024-08-09,true,false,,false,false,16,15,32,8,3,2024
2024-08-10,true,false,,false,false,15,16,32,8,3,2024
2024-08-11,false,false,,false,false,14,17,32,8,3,2024
2024-08-12,false,false,,false,false,13,18,33,8,3,2024
2024-08-13,false,false,,false,false,12,19,33,8,3,2024
2024-08-14,false,false,,false,false,11,20,33,8,3,2024
2024-08-15,false,false,,false,false,10,21,33,8,3,2024
2024-08-16,true,false,,false,false,9,22,33,8,3,2024
2024-08-17,true,false,,false,false,8,23,33,8,3,2024
2024-08-18,false,false,,false,false,7,24,33,8,3,2024
2024-08-19,false,false,,false,false,6,25,34,8,3,2024
2024-08-20,false,false,,true,false,5,26,34,8,3,2024
2024-08-21,false,false,,true,false,4,27,34,8,3,2024
2024-08-22,false,false,,true,false,3,28,34,8,3,2024
2024-08-23,true,false,,true,false,2,29,34,8,3,2024
2024-08-24,true,false,,true,false,1,30,34,8,3,2024
2024-08-25,false,false,,true,false,0,0,34,8,3,2024
2024-08-26,false,false,,true,false,30,1,35,8,3,2024
2024-08-27,false,false,,true,false,29,2,35,8,3,2024
2024-08-28,false,false,,false,false,28,3,35,8,3,2024
2024-08-29,false,false,,false,false,27,4,35,8,3,2024
2024-08-30,true,false,,false,false,26,5,35,8,3,2024
2024-08-31,true,false,,false,false,25,6,35,8,3,2024
2024-09-01,false,false,,false,false,24,7,35,9,3,2024
2024-09-02,false,false,,false,false,23,8,36,9,3,2024
2024-09-03,false,false,,false,false,22,9,36,9,3,2024
2024-09-04,false,false,,false,false,21,10,36,9,3,2024
2024-09-05,false,false,,false,false,20,11,36,9,3,2024
2024-09-06,true,false,,false,false,19,12,36,9,3,2024
2024-09-07,true,false,,false,false,18,13,36,9,3,2024
2024-09-08,false,false,,false,false,17,14,36,9,3,2024
2024-09-09,false,false,,false,false,16,15,37,9,3,2024
2024-09-10,false,false,,false,false,15,16,37,9,3,2024
2024-09-11,false,false,,false,false,14,17,37,9,3,2024
2024-09-12,false,false,,false,false,13,18,37,9,3,2024
2024-09-13,true,false,,false,false,12,19,37,9,3,2024
2024-09-14,true,false,,false,false,11,20,37,9,3,2024
2024-09-15,false,false,,false,false,10,21,37,9,3,2024
2024-09-16,false,false,,false,false,9,22,38,9,3,2024
2024-09-17,false,false,,false,false,8,23,38,9,3,2024
2024-09-18,false,false,,false,false,7,24,38,9,3,2024
2024-09-19,false,false,,false,false,6,25,38,9,3,2024
2024-09-20,true,false,,true,false,5,26,38,9,3,2024
2024-09-21,true,false,,true,false,4,27,38,9,3,2024
2024-09-22,false,false,,true,false,3,28,38,9,3,2024
2024-09-23,false,false,,true,false,2,29,39,9,3,2024
2024-09-24,false,false,,true,false,1,30,39,9,3,2024
2024-09-25,false,false,,true,false,0,0,39,9,3,2024
2024-09-26,false,false,,true,false,29,1,39,9,3,2024
2024-09-27,true,false,,true,false,28,2,39,9,3,2024
2024-09-28,true,false,,false,false,27,3,39,9,3,2024
2024-09-29,false,false,,false,false,26,4,39,9,3,2024
2024-09-30,false,false,,false,false,25,5,40,9,3,2024
2024-10-01,false,false,,false,false,24,6,40,10,4,2024
2024-10-02,false,false,,false,false,23,7,40,10,4,2024
2024-10-03,false,false,,false,false,22,8,40,10,4,2024
2024-10-04,true,false,,false,false,21,9,40,10,4,2024
2024-10-05,true,false,,false,false,20,10,40,10,4,2024
2024-10-06,false,false,,false,false,19,11,40,10,4,2024
2024-10-07,false,false,,false,false,18,12,41,10,4,2024
2024-10-08,false,false,,false,false,17,13,41,10,4,2024
2024-10-09,false,false,,false,false,16,14,41,10,4,2024
2024-10-10,false,false,,false,false,15,15,41,10,4,2024
2024-10-11,true,false,,false,false,14,16,41,10,4,2024
2024-10-12,true,false,,false,false,13,17,41,10,4,2024
2024-10-13,false,false,,false,false,12,18,41,10,4,2024
2024-10-14,false,false,,false,false,11,19,42,10,4,2024
2024-10-15,false,false,,false,false,10,20,42,10,4,2024
2024-10-16,false,false,,false,false,9,21,42,10,4,2024
2024-10-17,false,false,,false,false,8,22,42,10,4,2024
2024-10-18,true,false,,false,false,7,23,42,10,4,2024
2024-10-19,true,false,,false,false,6,24,42,10,4,2024
2024-10-20,false,false,,true,false,5,25,42,10,4,2024
2024-10-21,false,false,,true,false,4,26,43,10,4,2024
2024-10-22,false,false,,true,false,3,27,43,10,4,2024
2024-10-23,false,false,,true,false,2,28,43,10,4,2024
2024-10-24,false,false,,true,false,1,29,43,10,4,2024
2024-10-25,true,false,,true,false,0,0,43,10,4,2024
2024-10-26,true,false,,true,false,30,1,43,10,4,2024
2024-10-27,false,false,,true,false,29,2,43,10,4,2024
2024-10-28,false,false,,false,false,28,3,44,10,4,2024
2024-10-29,false,false,,false,false,27,4,44,10,4,2024
2024-10-30,false,false,,false,false,26,5,44,10,4,2024
2024-10-31,false,false,,false,false,25,6,44,10,4,2024
2024-11-01,true,false,,false,false,24,7,44,11,4,2024
2024-11-02,true,false,,false,false,23,8,44,11,4,2024
2024-11-03,false,false,,false,false,22,9,44,11,4,2024
2024-11-04,false,false,,false,false,21,10,45,11,4,2024
2024-11-05,false,false,,false,false,20,11,45,11,4,2024
2024-11-06,false,false,,false,false,19,12,45,11,4,2024
2024-11-07,false,false,,false,false,18,13,45,11,4,2024
2024-11-08,true,false,,false,false,17,14,45,11,4,2024
2024-11-09,true,false,,false,false,16,15,45,11,4,2024
2024-11-10,false,false,,false,false,15,16,45,11,4,2024
2024-11-11,false,false,,false,false,14,17,46,11,4,2024
2024-11-12,false,false,,false,false,13,18,46,11,4,2024
2024-11-13,false,false,,false,false,12,19,46,11,4,2024
2024-11-14,false,false,,false,false,11,20,46,11,4,2024
2024-11-15,true,false,,false,false,10,21,46,11,4,2024
2024-11-16,true,false,,false,false,9,22,46,11,4,2024
2024-11-17,false,false,,false,false,8,23,46,11,4,2024
2024-11-18,false,false,,false,false,7,24,47,11,4,2024
2024-11-19,false,false,,false,false,6,25,47,11,4,2024
2024-11-20,false,false,,true,false,5,26,47,11,4,2024
2024-11-21,false,false,,true,false,4,27,47,11,4,2024
2024-11-22,true,false,,true,false,3,28,47,11,4,2024
2024-11-23,true,false,,true,false,2,29,47,11,4,2024
2024-11-24,false,false,,true,false,1,30,47,11,4,2024
2024-11-25,false,false,,true,false,0,0,48,11,4,2024
2024-11-26,false,false,,true,false,29,1,48,11,4,2024
2024-11-27,false,false,,true,false,28,2,48,11,4,2024
2024-11-28,false,false,,false,false,27,3,48,11,4,2024
2024-11-29,true,false,,false,false,26,4,48,11,4,2024
2024-11-30,true,false,,false,false,25,5,48,11,4,2024
2024-12-01,false,false,,false,false,24,6,48,12,4,2024
2024-12-02,false,false,,false,false,23,7,49,12,4,2024
2024-12-03,false,false,,false,false,22,8,49,12,4,2024
2024-12-04,false,false,,false,false,21,9,49,12,4,2024
2024-12-05,false,false,,false,false,20,10,49,12,4,2024
2024-12-06,true,false,,false,false,19,11,49,12,4,2024
2024-12-07,true,false,,false,false,18,12,49,12,4,2024
2024-12-08,false,false,,false,false,17,13,49,12,4,2024
2024-12-09,false,false,,false,false,16,14,50,12,4,2024
2024-12-10,false,false,,false,false,15,15,50,12,4,2024
2024-12-11,false,false,,false,false,14,16,50,12,4,2024
2024-12-12,false,false,,false,false,13,17,50,12,4,2024
2024-12-13,true,false,,false,false,12,18,50,12,4,2024
2024-12-14,true,false,,false,false,11,19,50,12,4,2024
2024-12-15,false,false,,false,false,10,20,50,12,4,2024
2024-12-16,false,false,,false,false,9,21,51,12,4,2024
2024-12-17,false,false,,false,false,8,22,51,12,4,2024
2024-12-18,false,false,,false,false,7,23,51,12,4,2024
2024-12-19,false,false,,false,false,6,24,51,12,4,2024
2024-12-20,true,false,,true,false,5,25,51,12,4,2024
2024-12-21,true,false,,true,false,4,26,51,12,4,2024
2024-12-22,false,false,,true,false,3,27,51,12,4,2024
2024-12-23,false,false,,true,false,2,28,52,12,4,2024
2024-12-24,false,false,,true,false,1,29,52,12,4,2024
2024-12-25,false,false,,true,false,0,0,52,12,4,2024
2024-12-26,false,false,,true,false,30,1,52,12,4,2024
2024-12-27,true,false,,true,false,29,2,52,12,4,2024
2024-12-28,true,false,,false,false,28,3,52,12,4,2024
2024-12-29,false,false,,false,false,27,4,52,12,4,2024
2024-12-30,false,false,,false,false,26,5,1,12,4,2024
2024-12-31,false,false,,false,false,25,6,1,12,4,2024
2025-01-01,false,true,New Year’s Day,false,false,24,7,1,1,1,2025
2025-01-02,false,false,,false,false,23,8,1,1,1,2025
2025-01-03,true,false,,false,false,22,9,1,1,1,2025
2025-01-04,true,false,,false,false,21,10,1,1,1,2025
2025-01-05,false,false,,false,false,20,11,1,1,1,2025
2025-01-06,false,false,,false,false,19,12,2,1,1,2025
2025-01-07,false,false,,false,false,18,13,2,1,1,2025
2025-01-08,false,false,,false,false,17,14,2,1,1,2025
2025-01-09,false,false,,false,false,16,15,2,1,1,2025
2025-01-10,true,false,,false,false,15,16,2,1,1,2025
2025-01-11,true,false,,false,false,14,17,2,1,1,2025
2025-01-12,false,false,,false,false,13,18,2,1,1,2025
2025-01-13,false,false,,false,false,12,19,3,1,1,2025
2025-01-14,false,false,,false,false,11,20,3,1,1,2025
2025-01-15,false,false,,false,false,10,21,3,1,1,2025
2025-01-16,false,false,,false,false,9,22,3,1,1,2025
2025-01-17,true,false,,false,false,8,23,3,1,1,2025
2025-01-18,true,false,,false,false,7,24,3,1,1,2025
2025-01-19,false,false,,false,false,6,25,3,1,1,2025
2025-01-20,false,false,,true,false,5,26,4,1,1,2025
2025-01-21,false,false,,true,false,4,27,4,1,1,2025
2025-01-22,false,false,,true,false,3,28,4,1,1,2025
2025-01-23,false,false,,true,false,2,29,4,1,1,2025
2025-01-24,true,false,,true,false,1,30,4,1,1,2025
2025-01-25,true,false,,true,false,0,0,4,1,1,2025
2025-01-26,false,false,,true,false,30,1,4,1,1,2025
2025-01-27,false,false,,true,false,29,2,5,1,1,2025
2025-01-28,false,false,,false,false,28,3,5,1,1,2025
2025-01-29,false,false,,false,false,27,4,5,1,1,2025
2025-01-30,false,false,,false,false,26,5,5,1,1,2025
2025-01-31,true,false,,false,false,25,6,5,1,1,2025
2025-02-01,true,false,,false,false,24,7,5,2,1,2025
2025-02-02,false,false,,false,false,23,8,5,2,1,2025
2025-02-03,false,false,,false,false,22,9,6,2,1,2025
2025-02-04,false,false,,false,false,21,10,6,2,1,2025
2025-02-05,false,false,,false,false,20,11,6,2,1,2025
2025-02-06,false,false,,false,false,19,12,6,2,1,2025
2025-02-07,true,false,,false,false,18,13,6,2,1,2025
2025-02-08,true,false,,false,false,17,14,6,2,1,2025
2025-02-09,false,false,,false,false,16,15,6,2,1,2025
2025-02-10,false,false,,false,false,15,16,7,2,1,2025
2025-02-11,false,false,,false,false,14,17,7,2,1,2025
2025-02-12,false,false,,false,false,13,18,7,2,1,2025
2025-02-13,false,false,,false,false,12,19,7,2,1,2025
2025-02-14,true,false,,false,false,11,20,7,2,1,2025
2025-02-15,true,false,,false,false,10,21,7,2,1,2025
2025-02-16,false,false,,false,false,9,22,7,2,1,2025
2025-02-17,false,false,,false,false,8,23,8,2,1,2025
2025-02-18,false,false,,false,false,7,24,8,2,1,2025
2025-02-19,false,false,,false,false,6,25,8,2,1,2025
2025-02-20,false,false,,true,false,5,26,8,2,1,2025
2025-02-21,true,false,,true,false,4,27,8,2,1,2025
2025-02-22,true,false,,true,false,3,28,8,2,1,2025
2025-02-23,false,false,,true,false,2,29,8,2,1,2025
2025-02-24,false,false,,true,false,1,30,9,2,1,2025
2025-02-25,false,true,National Day,true,false,0,0,9,2,1,2025
2025-02-26,false,true,Liberation Day,true,false,27,1,9,2,1,2025
2025-02-27,false,false,,true,false,26,2,9,2,1,2025
2025-02-28,true,false,,false,false,25,3,9,2,1,2025
2025-03-01,true,false,,false,true,24,4,9,3,1,2025
2025-03-02,false,false,,false,true,23,5,9,3,1,2025
2025-03-03,false,false,,false,true,22,6,10,3,1,2025
2025-03-04,false,false,,false,true,21,7,10,3,1,2025
2025-03-05,false,false,,false,true,20,8,10,3,1,2025
2025-03-06,false,false,,false,true,19,9,10,3,1,2025
2025-03-07,true,false,,false,true,18,10,10,3,1,2025
2025-03-08,true,false,,false,true,17,11,10,3,1,2025
2025-03-09,false,false,,false,true,16,12,10,3,1,2025
2025-03-10,false,false,,false,true,15,13,11,3,1,2025
2025-03-11,false,false,,false,true,14,14,11,3,1,2025
2025-03-12,false,false,,false,true,13,15,11,3,1,2025
2025-03-13,false,false,,false,true,12,16,11,3,1,2025
2025-03-14,true,false,,false,true,11,17,11,3,1,2025
2025-03-15,true,false,,false,true,10,18,11,3,1,2025
2025-03-16,false,false,,false,true,9,19,11,3,1,2025
2025-03-17,false,false,,false,true,8,20,12,3,1,2025
